Order_ID,Customer_Name,City,State,Category,Product_Name,Quantity,Price_Per_Unit,Total_Amount,Payment_Method,Delivery_Status,Order_Date
ORD02521,Kaira Sarma,Chennai,Tamil Nadu,Home Appliances,Microwave,7,39469.41,276285.87,UPI,Cancelled,2025-08-23
ORD02522,Dishani Issac,Indore,Madhya Pradesh,Books,Comics,7,7637.58,53463.06,Debit Card,Shipped,2025-07-11
ORD02523,Tarini Setty,Pune,Maharashtra,Electronics,Headphones,4,83595.95,334383.8,Credit Card,Delivered,2026-03-16
ORD02524,Kashvi Buch,Vadodara,Gujarat,Groceries,Milk,2,54240.97,108481.94,Cash,Cancelled,2026-01-29
ORD02525,Anahita Choudhry,Hyderabad,Telangana,Home Appliances,Washing Machine,9,95691.76,861225.84,Net Banking,Cancelled,2025-12-18
ORD02526,Faiyaz Kanda,Indore,Madhya Pradesh,Home Appliances,Fan,6,14347.11,86082.66,Debit Card,Cancelled,2024-07-11
ORD02527,Azad Kohli,Visakhapatnam,Andhra Pradesh,Fashion,Shoes,6,48845.85,293075.1,Cash,Pending,2025-10-22
ORD02528,Badal Sachdeva,Delhi,Delhi,Books,Comics,1,40892.66,40892.66,Debit Card,Pending,2024-07-08
ORD02529,Jayesh Chaudhari,Vadodara,Gujarat,Sports,Cricket Bat,8,96441.42,771531.36,Cash,Pending,2025-05-25
ORD02530,Kabir Atwal,Nagpur,Maharashtra,Electronics,Mobile,8,37267.04,298136.32,Debit Card,Delivered,2025-03-06
ORD02531,Dhruv Raja,Chennai,Tamil Nadu,Furniture,Chair,9,31142.93,280286.37,Credit Card,Delivered,2025-06-19
ORD02532,Nakul Dora,Noida,Uttar Pradesh,Beauty,Perfume,8,685.91,5487.28,Credit Card,Shipped,2025-08-09
ORD02533,Zoya Gole,Ahmedabad,Gujarat,Furniture,Chair,1,70238.01,70238.01,Net Banking,Pending,2024-05-28
ORD02534,Kavya Sarkar,Kochi,Kerala,Home Appliances,Washing Machine,10,42008.03,420080.3,Cash,Delivered,2025-11-12
ORD02535,Aaryahi Vala,Mysuru,Karnataka,Fashion,T-Shirt,2,64454.48,128908.96,UPI,Delivered,2025-03-12
ORD02536,Adah Chhabra,Kochi,Kerala,Home Appliances,Refrigerator,9,35790.53,322114.77,Cash,Shipped,2025-10-15
ORD02537,Khushi Dugar,Mumbai,Maharashtra,Furniture,Sofa,2,55722.48,111444.96,Net Banking,Shipped,2025-02-05
ORD02538,Khushi Karnik,Jaipur,Rajasthan,Groceries,Snacks,7,44759.82,313318.74,UPI,Cancelled,2024-06-23
ORD02539,Urvi Deo,Ranchi,Jharkhand,Electronics,Smart TV,10,48190.57,481905.7,Net Banking,Cancelled,2025-09-19
ORD02540,Prisha Karpe,Noida,Uttar Pradesh,Books,History Book,2,84968.92,169937.84,Debit Card,Pending,2025-07-05
ORD02541,Taran Rout,Hyderabad,Telangana,Sports,Football,9,33285.26,299567.34,UPI,Cancelled,2026-04-20
ORD02542,Taran Bhagat,Chennai,Tamil Nadu,Furniture,Wardrobe,8,80394.33,643154.64,UPI,Shipped,2024-07-29
ORD02543,Gatik Bava,Noida,Uttar Pradesh,Sports,Football,9,76173.17,685558.53,Net Banking,Shipped,2024-05-08
ORD02544,Baiju Mane,Chandigarh,Chandigarh,Home Appliances,AC,3,4790.76,14372.28,Debit Card,Cancelled,2024-06-06
ORD02545,Mehul Deol,Delhi,Delhi,Fashion,Shoes,5,86112.64,430563.2,Credit Card,Delivered,2024-06-26
ORD02546,Shalv Wadhwa,Noida,Uttar Pradesh,Electronics,Smart TV,9,63783.79,574054.11,Net Banking,Shipped,2025-05-09
ORD02547,Taran Mann,Patna,Bihar,Sports,Yoga Mat,5,33245.42,166227.1,Cash,Delivered,2025-09-28
ORD02548,Ryan Sengupta,Hyderabad,Telangana,Groceries,Milk,5,15119.89,75599.45,Debit Card,Shipped,2024-08-25
ORD02549,Samar Dhar,Kochi,Kerala,Electronics,Camera,5,22481.34,112406.7,Net Banking,Shipped,2026-03-27
ORD02550,Lakshay Ganesan,Guwahati,Assam,Electronics,Smart TV,1,60322.64,60322.64,Cash,Cancelled,2025-08-05
ORD02551,Eshani Virk,Bhopal,Madhya Pradesh,Groceries,Milk,3,47958.18,143874.54,Cash,Pending,2025-05-31
ORD02552,Kimaya Mann,Nagpur,Maharashtra,Furniture,Wardrobe,7,31241.74,218692.18,UPI,Delivered,2025-01-23
ORD02553,Abram Thakur,Chennai,Tamil Nadu,Sports,Football,6,42245.42,253472.52,UPI,Delivered,2025-07-16
ORD02554,Jayan Chana,Bengaluru,Karnataka,Electronics,Headphones,1,78374.23,78374.23,UPI,Delivered,2025-03-02
ORD02555,Aarav Varkey,Hyderabad,Telangana,Beauty,Cream,6,88930.02,533580.12,UPI,Pending,2025-08-02
ORD02556,Mishti Kaur,Pune,Maharashtra,Beauty,Lipstick,10,63387.79,633877.9,UPI,Pending,2024-12-02
ORD02557,Divij Sarin,Mumbai,Maharashtra,Groceries,Snacks,3,37826.15,113478.45,UPI,Delivered,2024-07-15
ORD02558,Shray Kumer,Surat,Gujarat,Electronics,Headphones,5,33933.18,169665.9,Debit Card,Pending,2025-10-15
ORD02559,Drishya Jayaraman,Ranchi,Jharkhand,Books,Science Book,9,32423.86,291814.74,UPI,Shipped,2024-08-12
ORD02560,Vardaniya Wali,Surat,Gujarat,Electronics,Camera,8,89746.53,717972.24,Cash,Shipped,2025-03-21
ORD02561,Kanav Batta,Kochi,Kerala,Beauty,Lipstick,5,93247.23,466236.15,Debit Card,Cancelled,2025-05-31
ORD02562,Hunar Yogi,Visakhapatnam,Andhra Pradesh,Beauty,Lipstick,4,38262.5,153050.0,UPI,Delivered,2025-04-06
ORD02563,Charvi Atwal,Chennai,Tamil Nadu,Furniture,Chair,8,67767.57,542140.56,Debit Card,Cancelled,2026-02-14
ORD02564,Gatik Sharma,Guwahati,Assam,Books,Novel,3,2024.45,6073.35,UPI,Pending,2025-11-04
ORD02565,Ranbir Soman,Lucknow,Uttar Pradesh,Electronics,Camera,7,62598.14,438186.98,Credit Card,Delivered,2025-07-05
ORD02566,Taimur Kale,Mumbai,Maharashtra,Groceries,Milk,10,83047.34,830473.4,Net Banking,Shipped,2026-04-11
ORD02567,Miraan Kanda,Delhi,Delhi,Home Appliances,Refrigerator,4,99947.94,399791.76,Debit Card,Delivered,2024-07-17
ORD02568,Taimur D’Alia,Coimbatore,Tamil Nadu,Fashion,Jacket,2,9584.99,19169.98,UPI,Cancelled,2025-06-10
ORD02569,Manikya Vaidya,Ranchi,Jharkhand,Furniture,Sofa,6,92507.03,555042.18,Cash,Pending,2025-11-28
ORD02570,Jhanvi Handa,Guwahati,Assam,Furniture,Wardrobe,5,91100.59,455502.95,Cash,Cancelled,2025-07-08
ORD02571,Seher Tripathi,Noida,Uttar Pradesh,Sports,Cricket Bat,6,94929.52,569577.12,Credit Card,Delivered,2025-10-07
ORD02572,Neysa Balay,Bhopal,Madhya Pradesh,Books,History Book,1,16910.45,16910.45,Credit Card,Shipped,2025-01-27
ORD02573,Seher Borde,Visakhapatnam,Andhra Pradesh,Groceries,Oil,10,37295.05,372950.5,Credit Card,Pending,2025-03-11
ORD02574,Zara Deol,Patna,Bihar,Home Appliances,Refrigerator,7,87655.38,613587.66,UPI,Pending,2024-10-28
ORD02575,Aradhya Date,Noida,Uttar Pradesh,Furniture,Sofa,1,10589.26,10589.26,Net Banking,Cancelled,2024-08-09
ORD02576,Pranay Keer,Kochi,Kerala,Sports,Yoga Mat,6,35480.94,212885.64,UPI,Pending,2024-06-20
ORD02577,Advik Shanker,Bhopal,Madhya Pradesh,Books,Comics,2,62752.56,125505.12,Cash,Delivered,2025-08-30
ORD02578,Heer Vig,Bhopal,Madhya Pradesh,Home Appliances,Refrigerator,10,56505.53,565055.3,Net Banking,Pending,2025-02-16
ORD02579,Ritvik Kant,Bengaluru,Karnataka,Sports,Yoga Mat,5,99820.16,499100.8,Debit Card,Cancelled,2025-05-23
ORD02580,Dhanuk Setty,Bhopal,Madhya Pradesh,Beauty,Lipstick,10,67948.77,679487.7,Net Banking,Cancelled,2025-09-15
ORD02581,Tara Kaul,Kochi,Kerala,Groceries,Snacks,8,99683.63,797469.04,Debit Card,Delivered,2025-07-02
ORD02582,Hazel Bajaj,Noida,Uttar Pradesh,Furniture,Dining Table,5,34815.04,174075.2,Credit Card,Cancelled,2025-03-01
ORD02583,Mamooty Andra,Surat,Gujarat,Furniture,Wardrobe,6,61423.83,368542.98,Net Banking,Pending,2025-09-01
ORD02584,Rhea Behl,Surat,Gujarat,Sports,Yoga Mat,4,68382.45,273529.8,Net Banking,Cancelled,2025-04-10
ORD02585,Chirag Chacko,Ahmedabad,Gujarat,Groceries,Milk,2,75745.29,151490.58,UPI,Pending,2024-06-19
ORD02586,Jayant Zacharia,Guwahati,Assam,Beauty,Shampoo,4,96088.18,384352.72,Cash,Pending,2025-10-18
ORD02587,Sumer Mangat,Noida,Uttar Pradesh,Sports,Gym Bag,5,19787.62,98938.1,Net Banking,Cancelled,2024-09-03
ORD02588,Nakul Bahl,Coimbatore,Tamil Nadu,Groceries,Snacks,7,39706.54,277945.78,Cash,Delivered,2024-10-04
ORD02589,Shaan Kaur,Nagpur,Maharashtra,Beauty,Lipstick,9,57146.02,514314.18,Net Banking,Delivered,2025-05-31
ORD02590,Stuvan Ramachandran,Mysuru,Karnataka,Fashion,Shoes,4,81687.35,326749.4,Cash,Pending,2024-08-17
ORD02591,Anahi Dugal,Coimbatore,Tamil Nadu,Electronics,Headphones,1,83512.94,83512.94,UPI,Pending,2025-10-28
ORD02592,Kavya Gupta,Delhi,Delhi,Books,Biography,10,49796.2,497962.0,UPI,Cancelled,2025-11-21
ORD02593,Lakshay Sant,Chennai,Tamil Nadu,Fashion,Jeans,1,71781.38,71781.38,Cash,Delivered,2025-01-04
ORD02594,Sahil Shanker,Bengaluru,Karnataka,Books,Biography,5,46393.0,231965.0,UPI,Pending,2026-04-25
ORD02595,Anahi Chakrabarti,Lucknow,Uttar Pradesh,Sports,Tennis Racket,6,78537.67,471226.02,Credit Card,Delivered,2026-01-05
ORD02596,Pari Chhabra,Chandigarh,Chandigarh,Books,History Book,7,76463.53,535244.71,Debit Card,Shipped,2025-09-12
ORD02597,Khushi Chaudhuri,Visakhapatnam,Andhra Pradesh,Beauty,Perfume,10,58761.32,587613.2,Cash,Cancelled,2026-01-06
ORD02598,Tara Ben,Delhi,Delhi,Home Appliances,Microwave,8,28405.31,227242.48,UPI,Delivered,2026-04-10
ORD02599,Aarav Bhatt,Noida,Uttar Pradesh,Beauty,Cream,8,48931.37,391450.96,Debit Card,Cancelled,2024-11-21
ORD02600,Kiaan Sinha,Hyderabad,Telangana,Beauty,Face Wash,9,98469.61,886226.49,Debit Card,Pending,2025-07-05
ORD02601,Shanaya Kamdar,Kolkata,West Bengal,Beauty,Cream,9,70010.77,630096.93,Debit Card,Pending,2025-12-25
ORD02602,Manikya Kunda,Chandigarh,Chandigarh,Groceries,Oil,10,68120.42,681204.2,Cash,Pending,2025-05-21
ORD02603,Aarav Yohannan,Visakhapatnam,Andhra Pradesh,Electronics,Headphones,2,3719.48,7438.96,Debit Card,Cancelled,2026-01-30
ORD02604,Dhanush Ghose,Chennai,Tamil Nadu,Books,Biography,9,5371.57,48344.13,Net Banking,Delivered,2025-03-17
ORD02605,Miraan Ram,Kochi,Kerala,Sports,Gym Bag,10,66956.62,669566.2,Net Banking,Shipped,2026-04-23
ORD02606,Priyansh Upadhyay,Noida,Uttar Pradesh,Books,Comics,8,84420.74,675365.92,Debit Card,Cancelled,2025-04-19
ORD02607,Myra Shan,Coimbatore,Tamil Nadu,Furniture,Wardrobe,6,80378.24,482269.44,Net Banking,Shipped,2025-01-21
ORD02608,Aarush Sankaran,Jaipur,Rajasthan,Furniture,Sofa,9,73385.14,660466.26,Net Banking,Shipped,2025-03-16
ORD02609,Manjari Bajaj,Kochi,Kerala,Sports,Cricket Bat,10,79966.76,799667.6,Debit Card,Delivered,2025-06-15
ORD02610,Kabir Suri,Hyderabad,Telangana,Beauty,Lipstick,7,67608.56,473259.92,Credit Card,Shipped,2025-10-09
ORD02611,Suhana Samra,Guwahati,Assam,Sports,Tennis Racket,8,95333.54,762668.32,Debit Card,Shipped,2025-04-01
ORD02612,Shaan Karan,Jaipur,Rajasthan,Electronics,Smart TV,1,6272.63,6272.63,Credit Card,Cancelled,2024-10-13
ORD02613,Indrajit Varghese,Surat,Gujarat,Home Appliances,AC,8,50217.55,401740.4,Cash,Delivered,2024-06-26
ORD02614,Mishti Sastry,Visakhapatnam,Andhra Pradesh,Beauty,Perfume,4,93895.78,375583.12,Net Banking,Shipped,2025-09-14
ORD02615,Vedika Bumb,Chandigarh,Chandigarh,Beauty,Face Wash,2,2205.56,4411.12,UPI,Shipped,2026-03-25
ORD02616,Yasmin Sanghvi,Mysuru,Karnataka,Fashion,T-Shirt,7,33469.99,234289.93,Credit Card,Cancelled,2025-11-23
ORD02617,Stuvan Dave,Pune,Maharashtra,Home Appliances,Refrigerator,3,57901.96,173705.88,Credit Card,Cancelled,2025-06-24
ORD02618,Raunak Deep,Kochi,Kerala,Fashion,Jeans,7,3676.58,25736.06,Cash,Cancelled,2026-04-26
ORD02619,Advik Varughese,Noida,Uttar Pradesh,Electronics,Camera,5,48686.17,243430.85,UPI,Cancelled,2026-04-07
ORD02620,Taimur Keer,Jaipur,Rajasthan,Electronics,Smart TV,6,7754.51,46527.06,Credit Card,Delivered,2025-08-03
ORD02621,Dhanuk Raja,Pune,Maharashtra,Electronics,Mobile,3,18139.46,54418.38,Credit Card,Pending,2024-07-14
ORD02622,Reyansh Sanghvi,Bengaluru,Karnataka,Books,Science Book,3,47342.38,142027.14,Debit Card,Delivered,2026-03-09
ORD02623,Lakshay Sha,Surat,Gujarat,Sports,Yoga Mat,2,30444.04,60888.08,Cash,Shipped,2025-10-28
ORD02624,Tara Chaudhry,Delhi,Delhi,Beauty,Lipstick,1,47043.09,47043.09,Debit Card,Cancelled,2024-07-06
ORD02625,Ahana  Suri,Surat,Gujarat,Furniture,Bed,10,12536.94,125369.4,Net Banking,Delivered,2026-04-14
ORD02626,Kavya Subramaniam,Mysuru,Karnataka,Furniture,Chair,3,66553.64,199660.92,Net Banking,Cancelled,2025-03-20
ORD02627,Kaira Rama,Kochi,Kerala,Books,Comics,2,66549.88,133099.76,Credit Card,Shipped,2024-07-21
ORD02628,Divyansh Mand,Noida,Uttar Pradesh,Groceries,Snacks,7,35388.17,247717.19,Cash,Cancelled,2025-04-17
ORD02629,Nehmat Mander,Kolkata,West Bengal,Electronics,Smart TV,8,29549.46,236395.68,UPI,Pending,2025-09-01
ORD02630,Adah Kumer,Ranchi,Jharkhand,Electronics,Smart TV,1,50005.45,50005.45,Cash,Pending,2024-06-02
ORD02631,Renee Borra,Nagpur,Maharashtra,Fashion,T-Shirt,10,97134.72,971347.2,Net Banking,Pending,2025-08-28
ORD02632,Pranay Iyer,Chandigarh,Chandigarh,Groceries,Juice,2,50283.08,100566.16,UPI,Delivered,2024-12-26
ORD02633,Anvi Dey,Noida,Uttar Pradesh,Furniture,Bed,1,99579.97,99579.97,Debit Card,Delivered,2024-10-19
ORD02634,Trisha Khalsa,Kolkata,West Bengal,Beauty,Cream,6,82125.04,492750.24,Debit Card,Delivered,2025-06-21
ORD02635,Drishya Desai,Hyderabad,Telangana,Home Appliances,Fan,6,82345.64,494073.84,Credit Card,Shipped,2025-10-09
ORD02636,Hridaan Bassi,Mumbai,Maharashtra,Fashion,T-Shirt,9,63602.51,572422.59,Debit Card,Shipped,2025-05-09
ORD02637,Anahita Kumer,Kochi,Kerala,Groceries,Snacks,2,24794.79,49589.58,Debit Card,Pending,2026-03-28
ORD02638,Vardaniya Garg,Mumbai,Maharashtra,Books,Comics,7,35321.19,247248.33,Cash,Delivered,2026-04-14
ORD02639,Samiha Goel,Bengaluru,Karnataka,Groceries,Milk,7,17264.87,120854.09,Credit Card,Cancelled,2024-11-06
ORD02640,Hunar Gupta,Hyderabad,Telangana,Books,Comics,10,47214.42,472144.2,Credit Card,Shipped,2024-12-22
ORD02641,Jivika Chhabra,Bhopal,Madhya Pradesh,Fashion,Watch,1,16721.9,16721.9,Net Banking,Cancelled,2025-08-30
ORD02642,Elakshi Ram,Indore,Madhya Pradesh,Fashion,Jacket,5,80746.72,403733.6,Debit Card,Cancelled,2025-11-14
ORD02643,Madhav Dugar,Pune,Maharashtra,Home Appliances,AC,3,66420.95,199262.85,Credit Card,Shipped,2024-10-26
ORD02644,Adah Tara,Surat,Gujarat,Home Appliances,Refrigerator,2,78837.17,157674.34,Net Banking,Cancelled,2024-11-06
ORD02645,Yuvaan Garde,Delhi,Delhi,Electronics,Smart TV,9,49148.73,442338.57,Debit Card,Cancelled,2025-12-19
ORD02646,Akarsh Tata,Noida,Uttar Pradesh,Fashion,T-Shirt,8,32301.24,258409.92,Debit Card,Cancelled,2025-02-19
ORD02647,Nitya Bera,Bengaluru,Karnataka,Sports,Gym Bag,8,18801.39,150411.12,Debit Card,Cancelled,2025-01-19
ORD02648,Abram Dube,Mysuru,Karnataka,Fashion,Jeans,1,59358.68,59358.68,Cash,Cancelled,2025-04-10
ORD02649,Jayan Kanda,Hyderabad,Telangana,Sports,Gym Bag,5,37779.75,188898.75,Cash,Shipped,2025-05-07
ORD02650,Rania Deshmukh,Delhi,Delhi,Sports,Yoga Mat,9,56408.23,507674.07,UPI,Shipped,2025-06-07
ORD02651,Ivan Chandran,Vadodara,Gujarat,Sports,Cricket Bat,6,66347.01,398082.06,Credit Card,Shipped,2026-02-27
ORD02652,Heer Baral,Mysuru,Karnataka,Groceries,Juice,2,98565.92,197131.84,Credit Card,Pending,2025-07-04
ORD02653,Jayesh Butala,Indore,Madhya Pradesh,Furniture,Wardrobe,7,70982.77,496879.39,Net Banking,Cancelled,2025-08-16
ORD02654,Nitara Khurana,Patna,Bihar,Beauty,Shampoo,6,15624.24,93745.44,Debit Card,Cancelled,2024-08-12
ORD02655,Saira Johal,Bengaluru,Karnataka,Sports,Tennis Racket,2,26424.99,52849.98,Credit Card,Shipped,2025-04-25
ORD02656,Aaryahi Sawhney,Ahmedabad,Gujarat,Home Appliances,Microwave,2,10340.88,20681.76,UPI,Delivered,2025-09-17
ORD02657,Ritvik Gopal,Chandigarh,Chandigarh,Groceries,Oil,5,73876.86,369384.3,Cash,Delivered,2025-03-04
ORD02658,Hiran Bava,Nagpur,Maharashtra,Groceries,Snacks,5,82521.47,412607.35,UPI,Shipped,2026-01-17
ORD02659,Sana Dixit,Noida,Uttar Pradesh,Fashion,Shoes,10,58193.37,581933.7,UPI,Shipped,2025-01-05
ORD02660,Pihu Bedi,Chennai,Tamil Nadu,Books,Science Book,1,27829.14,27829.14,Debit Card,Cancelled,2024-07-21
ORD02661,Saksham Thaker,Noida,Uttar Pradesh,Furniture,Dining Table,5,77871.41,389357.05,UPI,Cancelled,2024-11-15
ORD02662,Amira Sama,Mumbai,Maharashtra,Books,Novel,2,83432.88,166865.76,Credit Card,Pending,2025-11-17
ORD02663,Yuvraj  Tak,Bengaluru,Karnataka,Sports,Yoga Mat,5,69583.84,347919.2,Cash,Delivered,2024-10-29
ORD02664,Tejas Jaggi,Guwahati,Assam,Furniture,Dining Table,4,55471.44,221885.76,Credit Card,Delivered,2025-01-01
ORD02665,Mohanlal Sama,Chennai,Tamil Nadu,Groceries,Oil,2,2324.09,4648.18,UPI,Shipped,2025-01-26
ORD02666,Shayak Goda,Hyderabad,Telangana,Sports,Tennis Racket,9,61419.21,552772.89,Debit Card,Pending,2025-07-27
ORD02667,Renee Reddy,Surat,Gujarat,Home Appliances,Microwave,3,13664.71,40994.13,Cash,Cancelled,2024-12-01
ORD02668,Samarth Varma,Hyderabad,Telangana,Beauty,Perfume,7,17390.91,121736.37,Cash,Cancelled,2025-02-20
ORD02669,Yakshit Rege,Indore,Madhya Pradesh,Groceries,Snacks,3,87044.46,261133.38,Cash,Shipped,2024-12-09
ORD02670,Manjari Varma,Chennai,Tamil Nadu,Books,Comics,6,30020.89,180125.34,Cash,Pending,2025-10-08
ORD02671,Suhana Basu,Visakhapatnam,Andhra Pradesh,Sports,Cricket Bat,3,54826.45,164479.35,UPI,Pending,2026-04-05
ORD02672,Manjari Chawla,Noida,Uttar Pradesh,Home Appliances,Washing Machine,6,32868.88,197213.28,Debit Card,Cancelled,2025-10-23
ORD02673,Siya Dora,Indore,Madhya Pradesh,Beauty,Lipstick,2,30998.72,61997.44,UPI,Pending,2026-01-20
ORD02674,Faiyaz Saran,Vadodara,Gujarat,Books,Biography,10,93905.03,939050.3,Cash,Delivered,2025-10-22
ORD02675,Farhan Ramakrishnan,Nagpur,Maharashtra,Electronics,Headphones,3,59488.27,178464.81,UPI,Delivered,2026-05-04
ORD02676,Damini Kanda,Bengaluru,Karnataka,Furniture,Wardrobe,9,44775.43,402978.87,Credit Card,Shipped,2025-09-08
ORD02677,Gatik Rajagopal,Lucknow,Uttar Pradesh,Furniture,Bed,8,80285.61,642284.88,Credit Card,Cancelled,2024-09-07
ORD02678,Nitara Kannan,Lucknow,Uttar Pradesh,Groceries,Rice,10,61171.63,611716.3,Credit Card,Delivered,2025-11-26
ORD02679,Jhanvi Vig,Chennai,Tamil Nadu,Home Appliances,Refrigerator,6,56246.82,337480.92,Debit Card,Pending,2025-05-23
ORD02680,Dishani Koshy,Chennai,Tamil Nadu,Fashion,Jeans,6,69077.85,414467.1,Net Banking,Delivered,2025-04-27
ORD02681,Veer Rajagopal,Kochi,Kerala,Groceries,Oil,5,66070.15,330350.75,Net Banking,Shipped,2024-05-09
ORD02682,Lakshit Amble,Noida,Uttar Pradesh,Furniture,Chair,10,10865.68,108656.8,Net Banking,Delivered,2026-01-27
ORD02683,Aarna Raj,Lucknow,Uttar Pradesh,Fashion,Shoes,5,65329.2,326646.0,Credit Card,Pending,2025-01-23
ORD02684,Ishaan Bhasin,Indore,Madhya Pradesh,Groceries,Oil,6,15349.4,92096.4,Debit Card,Shipped,2024-05-21
ORD02685,Faiyaz Sheth,Guwahati,Assam,Groceries,Juice,2,51201.17,102402.34,Debit Card,Pending,2025-02-14
ORD02686,Nitya Ramanathan,Bengaluru,Karnataka,Home Appliances,Microwave,10,30569.2,305692.0,Net Banking,Cancelled,2025-10-11
ORD02687,Taran Taneja,Surat,Gujarat,Home Appliances,Washing Machine,3,89600.36,268801.08,Debit Card,Cancelled,2024-07-31
ORD02688,Zaina Khalsa,Mysuru,Karnataka,Groceries,Milk,3,26945.51,80836.53,Credit Card,Cancelled,2025-06-28
ORD02689,Gokul Dugar,Kolkata,West Bengal,Beauty,Shampoo,3,22704.22,68112.66,Credit Card,Cancelled,2024-06-15
ORD02690,Nitya Virk,Chandigarh,Chandigarh,Books,Comics,9,85881.01,772929.09,Credit Card,Delivered,2025-03-15
ORD02691,Kismat Magar,Coimbatore,Tamil Nadu,Books,Novel,4,21712.61,86850.44,Cash,Delivered,2025-02-07
ORD02692,Nayantara Bhatt,Lucknow,Uttar Pradesh,Fashion,Shoes,4,67158.87,268635.48,Net Banking,Pending,2024-12-18
ORD02693,Kimaya Roy,Kolkata,West Bengal,Fashion,Jeans,1,90119.22,90119.22,Credit Card,Pending,2024-06-04
ORD02694,Vritika Vasa,Ahmedabad,Gujarat,Beauty,Face Wash,1,32626.99,32626.99,Credit Card,Delivered,2024-10-03
ORD02695,Jhanvi Kala,Kochi,Kerala,Home Appliances,AC,8,63910.22,511281.76,Credit Card,Shipped,2026-03-12
ORD02696,Kashvi Sura,Ranchi,Jharkhand,Fashion,Jeans,10,33548.35,335483.5,Debit Card,Delivered,2026-04-24
ORD02697,Neelofar Dugal,Patna,Bihar,Groceries,Snacks,4,31646.04,126584.16,UPI,Delivered,2025-01-18
ORD02698,Inaaya  Brar,Guwahati,Assam,Groceries,Oil,2,26142.4,52284.8,Debit Card,Shipped,2024-11-28
ORD02699,Onkar Raman,Indore,Madhya Pradesh,Groceries,Oil,10,31103.34,311033.4,Cash,Cancelled,2024-11-02
ORD02700,Vritika Rajagopalan,Hyderabad,Telangana,Groceries,Juice,9,63659.56,572936.04,Debit Card,Shipped,2025-10-23
ORD02701,Biju Kadakia,Visakhapatnam,Andhra Pradesh,Fashion,Jacket,3,35731.31,107193.93,Net Banking,Cancelled,2024-10-13
ORD02702,Rhea Vig,Indore,Madhya Pradesh,Books,Science Book,2,51523.15,103046.3,Credit Card,Delivered,2024-07-19
ORD02703,Rohan Dalal,Mysuru,Karnataka,Fashion,Jacket,5,31328.9,156644.5,Cash,Pending,2025-09-05
ORD02704,Yasmin Master,Kolkata,West Bengal,Groceries,Oil,2,39781.72,79563.44,Credit Card,Shipped,2025-01-07
ORD02705,Nirvaan Buch,Kochi,Kerala,Furniture,Dining Table,8,83606.21,668849.68,Net Banking,Pending,2024-09-15
ORD02706,Vedika Comar,Hyderabad,Telangana,Groceries,Snacks,5,89599.54,447997.7,Debit Card,Cancelled,2025-10-26
ORD02707,Saanvi Tara,Coimbatore,Tamil Nadu,Sports,Gym Bag,2,56289.52,112579.04,UPI,Pending,2026-01-14
ORD02708,Adah Date,Lucknow,Uttar Pradesh,Sports,Cricket Bat,1,64167.4,64167.4,UPI,Pending,2025-01-04
ORD02709,Ira Dutta,Hyderabad,Telangana,Furniture,Chair,4,18187.14,72748.56,UPI,Shipped,2024-08-11
ORD02710,Inaaya  Saxena,Surat,Gujarat,Furniture,Wardrobe,6,32530.84,195185.04,Net Banking,Delivered,2025-09-13
ORD02711,Amira Manda,Pune,Maharashtra,Groceries,Oil,8,11238.04,89904.32,UPI,Shipped,2026-01-23
ORD02712,Mannat Sethi,Patna,Bihar,Books,Novel,4,27973.62,111894.48,Credit Card,Cancelled,2025-09-28
ORD02713,Indrans Bhatnagar,Noida,Uttar Pradesh,Fashion,Jeans,10,78023.69,780236.9,Cash,Delivered,2025-02-28
ORD02714,Riaan Walia,Delhi,Delhi,Furniture,Sofa,10,33960.25,339602.5,Credit Card,Shipped,2024-10-29
ORD02715,Devansh Thakur,Chandigarh,Chandigarh,Sports,Gym Bag,8,48688.07,389504.56,Debit Card,Shipped,2026-05-04
ORD02716,Ojas Srinivas,Nagpur,Maharashtra,Sports,Tennis Racket,8,68014.71,544117.68,Credit Card,Cancelled,2025-02-10
ORD02717,Urvi Tank,Chandigarh,Chandigarh,Groceries,Snacks,9,54745.41,492708.69,Cash,Cancelled,2025-07-08
ORD02718,Shayak Dara,Vadodara,Gujarat,Sports,Football,10,44000.88,440008.8,UPI,Pending,2024-06-26
ORD02719,Kimaya Tata,Mysuru,Karnataka,Sports,Football,5,96401.66,482008.3,Cash,Pending,2024-09-17
ORD02720,Parinaaz Sami,Chennai,Tamil Nadu,Home Appliances,Microwave,6,62058.66,372351.96,Debit Card,Cancelled,2024-09-05
ORD02721,Zain Deo,Visakhapatnam,Andhra Pradesh,Groceries,Juice,6,84902.39,509414.34,Cash,Pending,2025-12-03
ORD02722,Tejas Viswanathan,Ahmedabad,Gujarat,Home Appliances,Washing Machine,10,33017.81,330178.1,UPI,Pending,2025-10-05
ORD02723,Vardaniya Bahl,Kolkata,West Bengal,Sports,Tennis Racket,4,28028.31,112113.24,Debit Card,Pending,2024-09-27
ORD02724,Sumer Varughese,Coimbatore,Tamil Nadu,Sports,Tennis Racket,9,81755.33,735797.97,UPI,Delivered,2024-08-09
ORD02725,Nirvaan Vasa,Ranchi,Jharkhand,Books,Science Book,9,11781.26,106031.34,Credit Card,Pending,2025-08-23
ORD02726,Ishita Behl,Guwahati,Assam,Groceries,Snacks,2,80664.05,161328.1,UPI,Delivered,2026-02-04
